station,time_utc,epoch,confidence,loc,valid_frac,day
S16,1976-12-14T01:31:14,219375074.26,0.6679,01,0.9145,1976-12-14
S16,1976-12-19T03:00:55,219812455.09,0.7659,01,0.9106,1976-12-19
S16,1976-12-27T13:29:29,220541369.21,0.417,01,1.0,1976-12-27
S16,1976-12-29T12:20:34,220710034.57,0.5715,01,0.9591,1976-12-29
S16,1977-01-01T20:35:11,220998911.25,0.6768,01,0.9195,1977-01-01
S16,1977-01-09T11:14:33,221656473.81,0.5555,01,1.0,1977-01-09
S16,1977-01-09T12:46:10,221661970.57,0.5507,01,1.0,1977-01-09
S16,1977-01-09T13:36:14,221664974.94,0.5071,01,1.0,1977-01-09
S16,1977-01-09T14:11:30,221667090.57,0.6637,01,1.0,1977-01-09
S16,1977-01-23T10:35:36,222863736.0,0.7053,01,0.9328,1977-01-23
S16,1977-01-26T04:19:29,223100369.36,0.4461,01,1.0,1977-01-26
S16,1977-02-05T01:51:50,223955510.79,0.707,01,0.941,1977-02-05
S16,1977-02-06T01:38:19,224041099.32,0.724,01,0.9126,1977-02-06
S16,1977-02-10T22:08:05,224460485.28,0.7133,01,0.909,1977-02-10
S16,1977-02-11T00:48:34,224470114.26,0.6509,01,0.989,1977-02-11
S16,1977-02-11T20:34:32,224541272.6,0.6528,01,0.9707,1977-02-11
S16,1977-02-12T01:42:30,224559750.49,0.4968,01,0.9232,1977-02-12
S16,1977-02-15T17:48:42,224876922.42,0.7169,01,0.9314,1977-02-15
S16,1977-02-18T03:45:11,225085511.7,0.7768,01,0.9074,1977-02-18
S16,1977-02-19T07:10:28,225184228.68,0.6766,01,0.9373,1977-02-19
S16,1977-02-19T22:08:14,225238094.94,0.5876,01,0.9209,1977-02-19
S16,1977-02-22T13:52:01,225467521.66,0.6894,01,0.9687,1977-02-22
S16,1977-02-22T21:34:26,225495266.26,0.7247,01,0.9394,1977-02-22
S16,1977-02-24T18:16:04,225656164.68,0.4985,01,1.0,1977-02-24
S16,1977-03-01T13:30:46,226071046.49,0.7232,01,0.9255,1977-03-01
S16,1977-03-06T14:01:21,226504881.96,0.6924,01,0.936,1977-03-06
S16,1977-03-17T02:11:29,227412689.36,0.7048,01,0.9495,1977-03-17
S16,1977-03-18T05:26:57,227510817.06,0.7435,01,0.9264,1977-03-18
S16,1977-03-20T03:43:54,227677434.42,0.6864,01,0.957,1977-03-20
S16,1977-03-24T15:45:41,228066341.89,0.7078,01,0.9543,1977-03-24
S16,1977-03-26T07:28:20,228209300.98,0.44,01,1.0,1977-03-26
S16,1977-04-15T04:47:10,229927630.94,0.597,00,0.9339,1977-04-15
S16,1977-04-17T23:36:38,230168198.49,0.3841,00,1.0,1977-04-17
S16,1977-04-24T19:37:13,230758633.51,0.4134,00,1.0,1977-04-24
S16,1977-05-19T10:37:02,232886222.94,0.7925,00,0.9104,1977-05-19
S16,1977-05-26T18:21:52,233518912.45,0.4832,00,0.9174,1977-05-26
S16,1977-06-13T01:13:02,235012382.64,0.4917,00,1.0,1977-06-13
S16,1977-06-21T13:13:23,235746803.17,0.4251,00,0.9401,1977-06-21
S16,1977-06-22T17:47:34,235849654.79,0.4077,00,1.0,1977-06-22
S16,1977-07-20T01:50:52,238211452.83,0.6934,00,0.9399,1977-07-20
S16,1977-07-21T13:00:59,238338059.32,0.7805,00,0.9223,1977-07-21
S16,1977-07-31T20:51:36,239230296.6,0.6317,00,1.0,1977-07-31
S16,1977-08-08T12:20:44,239890844.23,0.6837,00,0.9243,1977-08-08
S16,1977-08-16T11:36:56,240579416.6,0.6604,00,0.9463,1977-08-16
S16,1977-08-20T15:59:23,240940763.02,0.404,00,1.0,1977-08-20
S16,1977-08-24T22:08:14,241308494.94,0.6257,00,0.9211,1977-08-24
S16,1977-09-03T21:56:00,242171760.75,0.6727,00,0.9019,1977-09-03
S16,1977-09-06T04:04:30,242366670.94,0.6548,00,0.954,1977-09-06
S16,1977-09-07T02:21:18,242446878.64,0.7369,00,0.9424,1977-09-07
S16,1977-09-08T23:31:19,242609479.7,0.4203,00,0.9204,1977-09-08
S16,1977-09-14T12:51:48,243089508.68,0.7037,00,0.9337,1977-09-14
S16,1977-09-19T04:04:40,243489880.6,0.4372,00,1.0,1977-09-19
S16,1977-09-24T12:00:17,243950417.36,0.7081,00,0.9232,1977-09-24
